learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
8540.0,198.890625,0.0,8540.0,76.8,52.11854787113286,8540.0,0.0,0.0,0.0
8550.0,199.171875,0.0,8550.0,76.9,52.31213872832371,8550.0,0.0,0.0,0.0
8560.0,199.484375,0.0,8560.0,77.2,52.90812954395242,8560.0,0.0,0.0,0.0
8570.0,199.8125,0.0,8570.0,77.0,52.577906252706164,8570.0,0.0,0.0,0.0
8580.0,200.125,0.0,8580.0,76.6,51.789157917291625,8580.0,0.0,0.0,0.0
8590.0,200.421875,0.0,8590.0,76.8,52.20121639663101,8590.0,0.0,0.0,0.0
8600.0,200.765625,0.0,8600.0,77.0,52.577906252706164,8600.0,0.0,0.0,0.0
8610.0,201.09375,0.0,8610.0,77.0,52.553253815337264,8610.0,0.0,0.0,0.0
8620.0,201.390625,0.0,8620.0,77.0,52.50583352262168,8620.0,0.0,0.0,0.0
8630.0,201.671875,0.0,8630.0,77.0,52.577906252706164,8630.0,0.0,0.0,0.0
8640.0,201.96875,0.0,8640.0,77.0,52.553253815337264,8640.0,0.0,0.0,0.0
8650.0,202.3125,0.0,8650.0,77.5,53.53697218000397,8650.0,0.0,0.0,0.0
8660.0,202.625,0.0,8660.0,77.9,54.31656758254025,8660.0,0.0,0.0,0.0
8670.0,202.921875,0.0,8670.0,77.7,53.94997687173727,8670.0,0.0,0.0,0.0
8680.0,203.203125,0.0,8680.0,77.4,53.34280240470372,8680.0,0.0,0.0,0.0
8690.0,203.53125,0.0,8690.0,77.7,53.90314285478043,8690.0,0.0,0.0,0.0
8700.0,203.796875,0.0,8700.0,77.9,54.35204692857438,8700.0,0.0,0.0,0.0
8710.0,204.109375,0.0,8710.0,77.7,53.90314285478043,8710.0,0.0,0.0,0.0
8720.0,204.421875,0.0,8720.0,77.8,54.27224902262082,8720.0,0.0,0.0,0.0
8730.0,204.78125,0.0,8730.0,78.0,54.616155823366086,8730.0,0.0,0.0,0.0
8740.0,205.109375,0.0,8740.0,77.9,54.398012496182645,8740.0,0.0,0.0,0.0
8750.0,205.40625,0.0,8750.0,77.9,54.33884297520662,8750.0,0.0,0.0,0.0
8760.0,205.703125,0.0,8760.0,77.7,53.85277586934749,8760.0,0.0,0.0,0.0
8770.0,206.03125,0.0,8770.0,77.60000000000001,53.507679535076804,8770.0,0.0,0.0,0.0
8780.0,206.3125,0.0,8780.0,77.7,53.80421272434995,8780.0,0.0,0.0,0.0
8790.0,206.59375,0.0,8790.0,77.9,54.302965137918214,8790.0,0.0,0.0,0.0
8800.0,206.921875,0.0,8800.0,77.9,54.29162357807653,8800.0,0.0,0.0,0.0
8810.0,207.265625,0.0,8810.0,77.8,54.06104500775996,8810.0,0.0,0.0,0.0
8820.0,207.5625,0.0,8820.0,77.7,53.84131347336872,8820.0,0.0,0.0,0.0
8830.0,207.875,0.0,8830.0,78.0,54.44964822705609,8830.0,0.0,0.0,0.0
8840.0,208.171875,0.0,8840.0,77.60000000000001,53.706765425567106,8840.0,0.0,0.0,0.0
8850.0,208.5,0.0,8850.0,77.7,53.80421272434995,8850.0,0.0,0.0,0.0
8860.0,208.78125,0.0,8860.0,77.7,53.793109164297626,8860.0,0.0,0.0,0.0
8870.0,209.078125,0.0,8870.0,77.8,53.94955194158647,8870.0,0.0,0.0,0.0
8880.0,209.390625,0.0,8880.0,77.9,54.18131758773968,8880.0,0.0,0.0,0.0
8890.0,209.734375,0.0,8890.0,77.7,53.74480406879787,8890.0,0.0,0.0,0.0
8900.0,210.046875,0.0,8900.0,77.7,53.71754001461115,8900.0,0.0,0.0,0.0
8910.0,210.359375,0.0,8910.0,77.8,53.94955194158647,8910.0,0.0,0.0,0.0
8920.0,210.65625,0.0,8920.0,77.60000000000001,53.55106272680147,8920.0,0.0,0.0,0.0
8930.0,211.0,0.0,8930.0,77.4,53.126037034578886,8930.0,0.0,0.0,0.0
8940.0,211.28125,0.0,8940.0,77.60000000000001,53.55106272680147,8940.0,0.0,0.0,0.0
8950.0,211.5625,0.0,8950.0,77.3,52.95336787564767,8950.0,0.0,0.0,0.0
8960.0,211.859375,0.0,8960.0,77.4,53.248601595339764,8960.0,0.0,0.0,0.0
8970.0,212.203125,0.0,8970.0,77.2,52.89353525753601,8970.0,0.0,0.0,0.0
8980.0,212.46875,0.0,8980.0,77.2,52.97728060189081,8980.0,0.0,0.0,0.0
8990.0,212.765625,0.0,8990.0,77.5,53.52583963316396,8990.0,0.0,0.0,0.0
9000.0,213.09375,0.0,9000.0,77.4,53.25923750511874,9000.0,0.0,0.0,0.0
9010.0,213.4375,0.0,9010.0,77.3,53.01802286594201,9010.0,0.0,0.0,0.0
9020.0,213.75,0.0,9020.0,77.4,53.17420851980772,9020.0,0.0,0.0,0.0
9030.0,214.03125,0.0,9030.0,77.10000000000001,52.50026964912426,9030.0,0.0,0.0,0.0
9040.0,214.3125,0.0,9040.0,77.3,52.99116979506635,9040.0,0.0,0.0,0.0
9050.0,214.625,0.0,9050.0,77.10000000000001,52.6146766210333,9050.0,0.0,0.0,0.0
9060.0,214.9375,0.0,9060.0,76.8,51.953345041253854,9060.0,0.0,0.0,0.0
9070.0,215.25,0.0,9070.0,76.8,51.953345041253854,9070.0,0.0,0.0,0.0
9080.0,215.546875,0.0,9080.0,76.8,51.92626483654931,9080.0,0.0,0.0,0.0
9090.0,215.875,0.0,9090.0,76.9,52.02890725588737,9090.0,0.0,0.0,0.0
9100.0,216.1875,0.0,9100.0,76.7,51.5318433708875,9100.0,0.0,0.0,0.0
9110.0,216.484375,0.0,9110.0,76.9,51.85333400030013,9110.0,0.0,0.0,0.0
9120.0,216.75,0.0,9120.0,77.0,52.04656903626115,9120.0,0.0,0.0,0.0
9130.0,217.09375,0.0,9130.0,77.0,52.07694359247901,9130.0,0.0,0.0,0.0
9140.0,217.390625,0.0,9140.0,77.2,52.399443825080496,9140.0,0.0,0.0,0.0
9150.0,217.671875,0.0,9150.0,77.60000000000001,53.224189776144335,9150.0,0.0,0.0,0.0
9160.0,217.953125,0.0,9160.0,77.7,53.28081789994135,9160.0,0.0,0.0,0.0
9170.0,218.296875,0.0,9170.0,77.9,53.74207754586025,9170.0,0.0,0.0,0.0
9180.0,218.609375,0.0,9180.0,77.9,53.72309238629701,9180.0,0.0,0.0,0.0
9190.0,218.921875,0.0,9190.0,77.9,53.89686248331109,9190.0,0.0,0.0,0.0
9200.0,219.234375,0.0,9200.0,78.10000000000001,54.24306751132433,9200.0,0.0,0.0,0.0
9210.0,219.578125,0.0,9210.0,78.3,54.72224076917942,9210.0,0.0,0.0,0.0
9220.0,219.890625,0.0,9220.0,78.3,54.79166666666667,9220.0,0.0,0.0,0.0
9230.0,220.1875,0.0,9230.0,78.3,54.92651151970356,9230.0,0.0,0.0,0.0
9240.0,220.5,0.0,9240.0,78.3,54.7754612069325,9240.0,0.0,0.0,0.0
9250.0,220.84375,0.0,9250.0,78.2,54.49706735686406,9250.0,0.0,0.0,0.0
9260.0,221.09375,0.0,9260.0,78.10000000000001,54.264854524646864,9260.0,0.0,0.0,0.0
9270.0,221.375,0.0,9270.0,78.4,54.8681774683555,9270.0,0.0,0.0,0.0
9280.0,221.6875,0.0,9280.0,78.4,54.79507098848112,9280.0,0.0,0.0,0.0
9290.0,222.046875,0.0,9290.0,78.4,54.79507098848112,9290.0,0.0,0.0,0.0
9300.0,222.34375,0.0,9300.0,78.3,54.744525547445264,9300.0,0.0,0.0,0.0
9310.0,222.671875,0.0,9310.0,78.60000000000001,55.27653313716312,9310.0,0.0,0.0,0.0
9320.0,222.984375,0.0,9320.0,78.4,54.76951297654298,9320.0,0.0,0.0,0.0
9330.0,223.328125,0.0,9330.0,78.3,54.5435502115715,9330.0,0.0,0.0,0.0
9340.0,223.640625,0.0,9340.0,78.3,54.633640514458705,9340.0,0.0,0.0,0.0
9350.0,223.953125,0.0,9350.0,78.3,54.59301109018624,9350.0,0.0,0.0,0.0
9360.0,224.234375,0.0,9360.0,78.5,55.122692471466394,9360.0,0.0,0.0,0.0
9370.0,224.5625,0.0,9370.0,78.8,55.76421491914449,9370.0,0.0,0.0,0.0
9380.0,224.890625,0.0,9380.0,78.7,55.625,9380.0,0.0,0.0,0.0
9390.0,225.1875,0.0,9390.0,78.9,56.12429923643805,9390.0,0.0,0.0,0.0
9400.0,225.5,0.0,9400.0,78.8,55.81031787389266,9400.0,0.0,0.0,0.0
9410.0,225.84375,0.0,9410.0,78.3,54.78337695244129,9410.0,0.0,0.0,0.0
9420.0,226.140625,0.0,9420.0,78.4,54.929577464788736,9420.0,0.0,0.0,0.0
9430.0,226.4375,0.0,9430.0,78.5,55.122692471466394,9430.0,0.0,0.0,0.0
9440.0,226.734375,0.0,9440.0,78.60000000000001,55.30791592875999,9440.0,0.0,0.0,0.0
9450.0,227.0625,0.0,9450.0,78.7,55.49333444774124,9450.0,0.0,0.0,0.0
9460.0,227.375,0.0,9460.0,78.60000000000001,55.33925470816082,9460.0,0.0,0.0,0.0
9470.0,227.6875,0.0,9470.0,78.60000000000001,55.253528489283866,9470.0,0.0,0.0,0.0
9480.0,228.0,0.0,9480.0,78.4,54.7543538460894,9480.0,0.0,0.0,0.0
9490.0,228.328125,0.0,9490.0,78.9,55.785220948166035,9490.0,0.0,0.0,0.0
9500.0,228.609375,0.0,9500.0,78.4,54.88250652741515,9500.0,0.0,0.0,0.0
9510.0,228.921875,0.0,9510.0,78.5,54.98777342310657,9510.0,0.0,0.0,0.0
9520.0,229.234375,0.0,9520.0,78.60000000000001,55.139842109014396,9520.0,0.0,0.0,0.0
9530.0,229.546875,0.0,9530.0,78.60000000000001,55.173295014181164,9530.0,0.0,0.0,0.0
9540.0,229.8125,0.0,9540.0,78.4,54.59437642943631,9540.0,0.0,0.0,0.0
9550.0,230.140625,0.0,9550.0,78.4,54.55138428908688,9550.0,0.0,0.0,0.0
9560.0,230.4375,0.0,9560.0,78.0,53.79684894509806,9560.0,0.0,0.0,0.0
9570.0,230.765625,0.0,9570.0,78.0,53.74594751426518,9570.0,0.0,0.0,0.0
9580.0,231.0625,0.0,9580.0,78.0,53.650643834692914,9580.0,0.0,0.0,0.0
9590.0,231.375,0.0,9590.0,77.8,53.13845686204976,9590.0,0.0,0.0,0.0
9600.0,231.671875,0.0,9600.0,77.7,52.99246193021806,9600.0,0.0,0.0,0.0
9610.0,232.015625,0.0,9610.0,77.8,53.177201093375636,9610.0,0.0,0.0,0.0
9620.0,232.34375,0.0,9620.0,78.0,53.55376995604498,9620.0,0.0,0.0,0.0
9630.0,232.65625,0.0,9630.0,78.0,53.650643834692914,9630.0,0.0,0.0,0.0
9640.0,232.96875,0.0,9640.0,78.2,54.109127652408226,9640.0,0.0,0.0,0.0
9650.0,233.28125,0.0,9650.0,77.9,53.49639754898661,9650.0,0.0,0.0,0.0
9660.0,233.578125,0.0,9660.0,77.9,53.40737554920266,9660.0,0.0,0.0,0.0
9670.0,233.890625,0.0,9670.0,78.2,54.05283502438573,9670.0,0.0,0.0,0.0
9680.0,234.203125,0.0,9680.0,78.5,54.70976331111655,9680.0,0.0,0.0,0.0
9690.0,234.5,0.0,9690.0,78.3,54.46571709151342,9690.0,0.0,0.0,0.0
9700.0,234.8125,0.0,9700.0,78.60000000000001,55.1069043063807,9700.0,0.0,0.0,0.0
9710.0,235.125,0.0,9710.0,78.7,55.215972549283464,9710.0,0.0,0.0,0.0
9720.0,235.4375,0.0,9720.0,78.5,54.62220346137612,9720.0,0.0,0.0,0.0
9730.0,235.78125,0.0,9730.0,78.3,54.2387178405736,9730.0,0.0,0.0,0.0
9740.0,236.0625,0.0,9740.0,78.2,54.04721753794267,9740.0,0.0,0.0,0.0
9750.0,236.375,0.0,9750.0,78.2,54.09115222784266,9750.0,0.0,0.0,0.0
9760.0,236.6875,0.0,9760.0,78.3,54.288458783778104,9760.0,0.0,0.0,0.0
9770.0,237.03125,0.0,9770.0,78.3,54.37495794927001,9770.0,0.0,0.0,0.0
9780.0,237.34375,0.0,9780.0,78.0,53.68811047490738,9780.0,0.0,0.0,0.0
9790.0,237.640625,0.0,9790.0,77.7,52.97937840003374,9790.0,0.0,0.0,0.0
9800.0,237.9375,0.0,9800.0,77.5,52.52483478642507,9800.0,0.0,0.0,0.0
9810.0,238.3125,0.0,9810.0,77.4,52.43206836311592,9810.0,0.0,0.0,0.0
9820.0,238.59375,0.0,9820.0,77.4,52.38657048473,9820.0,0.0,0.0,0.0
9830.0,238.90625,0.0,9830.0,77.10000000000001,51.74274033801155,9830.0,0.0,0.0,0.0
9840.0,239.1875,0.0,9840.0,77.4,52.39399237461294,9840.0,0.0,0.0,0.0
9850.0,239.53125,0.0,9850.0,77.3,52.078970478956975,9850.0,0.0,0.0,0.0
9860.0,239.84375,0.0,9860.0,77.2,51.89568960060764,9860.0,0.0,0.0,0.0
9870.0,240.15625,0.0,9870.0,77.2,52.026461194036145,9870.0,0.0,0.0,0.0
9880.0,240.453125,0.0,9880.0,76.8,51.276677069376134,9880.0,0.0,0.0,0.0
9890.0,240.828125,0.0,9890.0,76.8,51.22094807974534,9890.0,0.0,0.0,0.0
9900.0,241.140625,0.0,9900.0,76.8,51.339016041345054,9900.0,0.0,0.0,0.0
9910.0,241.421875,0.0,9910.0,76.9,51.384796700058935,9910.0,0.0,0.0,0.0
9920.0,241.71875,0.0,9920.0,77.0,51.49173461338913,9920.0,0.0,0.0,0.0
9930.0,242.03125,0.0,9930.0,77.0,51.548550459024824,9930.0,0.0,0.0,0.0
9940.0,242.359375,0.0,9940.0,76.9,51.27157972897718,9940.0,0.0,0.0,0.0
9950.0,242.703125,0.0,9950.0,77.4,52.202694414483005,9950.0,0.0,0.0,0.0
9960.0,243.015625,0.0,9960.0,76.8,50.884086444007856,9960.0,0.0,0.0,0.0
9970.0,243.328125,0.0,9970.0,77.10000000000001,51.329201628877726,9970.0,0.0,0.0,0.0
9980.0,243.640625,0.0,9980.0,76.9,50.90412915402077,9980.0,0.0,0.0,0.0
9990.0,243.9375,0.0,9990.0,76.8,50.732011875284044,9990.0,0.0,0.0,0.0
10000.0,244.28125,0.0,10000.0,77.0,51.25776167164686,10000.0,0.0,0.0,0.0
